srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_3.keys,key_resp_3.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,feedback.started,msg1.started,text_3.started,key_resp_3.started,msg1.stopped,text_3.stopped,key_resp_3.stopped,feedback.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback3.started,text_7.started,text_8.started,key_resp_7.started,text_7.stopped,Feedback3.stopped,trials_2.key_resp_7.keys,trials_2.key_resp_7.corr,trials_2.key_resp_7.rt,trials_2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block5.key_resp_2.rt,block5.key_resp_2.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,key_resp_5.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_159_F_HPY.png,1,0,5,7,down,O,O,O,N,O,O,4,n,8,8,0,n,1,down,1,0.754557800013572,None,0.8477531999815260,None,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.520666299999,,,,,,,,,531.5158146000180,531.520666299999,532.9373095000050,532.9373095000050,533.4372956000150,533.4372956000150,534.1872850000220,534.1872850000220,534.6872788000040,534.6872788000040,534.6872788000040,534.6872788000040,534.6872788000040,534.6872788000040,534.6872788000040,534.6872788000040,3.2327142000140200,534.6872788000040,3.2496274999866700,534.8872743000100,534.8872743000100,534.8872743000100,534.8872743000100,534.8872743000100,534.8872743000100,534.8872743000100,,535.4544679000100,,,535.4558070000200,535.4706092000120,535.9539228000210,535.9539228000210,535.9705854000060,,,536.8044787000110,,,536.8047629000210,536.8205745000160,537.4038998000030,537.3041695000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.754557800013572,None,down,1,0.8477531999815260,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_065_F_HPY.png,1,0,4,6,down,O,N,O,O,O,O,4,n,9,9,0,n,1,None,0,0.8953785999910910,None,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.4038998000030,,,,,,,,,537.3818967000120,537.4038998000030,538.8038674000130,538.8038674000130,539.3038617999990,539.3038617999990,540.0538431000020,540.0538431000020,540.5538479000100,540.5538479000100,540.5538479000100,540.5538479000100,540.5538479000100,540.5538479000100,540.5538479000100,540.5538479000100,3.2326847999938800,540.5538479000100,3.2495703999884400,540.7538345000070,540.7538345000070,540.7538345000070,540.7538345000070,540.7538345000070,540.7538345000070,540.7538345000070,,541.4544496000160,,,541.4557766000220,541.4704918000210,541.9538022000050,541.9538022000050,541.9704777000010,544.9537645000090,544.9537645000090,544.9373741000020,,,544.9389852000170,544.9537645000090,545.4871009000050,545.4373561000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8953785999910910,None,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_048_M_HPY.png,1,1,9,9,up,X,O,O,O,O,O,3,x,10,10,0,x,1,down,0,0.7531746000167910,None,1.038684800005290,None,,,,,,,,,,,,,,,,,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.4871009000050,,,,,,,,,545.4809876000220,545.4871009000050,546.9537130000240,546.9537130000240,547.4537222000070,547.4537222000070,548.203699500009,548.203699500009,548.7037031000070,548.7037031000070,548.7037031000070,548.7037031000070,548.7037031000070,548.7037031000070,548.7037031000070,548.7037031000070,3.2325575000140800,548.7037031000070,3.2494516000151600,548.9036820000040,548.9036820000040,548.9036820000040,548.9036820000040,548.9036820000040,548.9036820000040,548.9036820000040,,549.4708888000170,,,549.4722260000130,549.4870131000060,549.9703316000230,549.9703316000230,549.9869943000090,,,551.0208925000040,,,551.021182299999,551.0369507000140,551.5869848000000,551.5205827000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.7531746000167910,None,down,0,1.038684800005290,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_026_M_NUT.png,0,1,3,0,down,O,O,O,X,O,O,1,x,11,11,0,x,1,down,1,0.6549481999827550,None,1.3762122000043700,None,,,,,,,,,,,,,,,,,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.5869848000000,,,,,,,,,551.5736449000250,551.5869848000000,553.0202766000000,553.0202766000000,553.5202725999990,553.5202725999990,554.2702617000030,554.2702617000030,554.7702352000050,554.7702352000050,554.7702352000050,554.7702352000050,554.7702352000050,554.7702352000050,554.7702352000050,554.7702352000050,3.2326727000181600,554.7702352000050,3.249543200014160,554.9702483000000,554.9702483000000,554.9702483000000,554.9702483000000,554.9702483000000,554.9702483000000,554.9702483000000,,555.4374467000020,,,555.4391462000200,555.453577200009,555.936906500021,555.936906500021,555.9535620000100,,,557.320795800013,,,557.3223960000030,557.3368620000260,557.8868613000090,557.8204215000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6549481999827550,None,down,1,1.3762122000043700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_029_F_NUT.png,0,0,9,6,down,O,O,O,X,O,O,2,x,12,12,0,x,1,up,0,0.8347410999995190,None,2.0852490000252100,None,,,,,,,,,,,,,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.8868613000090,,,,,,,,,557.8757851000120,557.8868613000090,559.3201583000190,559.3201583000190,559.8201416000080,559.8201416000080,560.570128500025,560.570128500025,561.0701247999970,561.0701247999970,561.0701247999970,561.0701247999970,561.0701247999970,561.0701247999970,561.0701247999970,561.0701247999970,3.232672900019680,561.0701247999970,3.249529499997150,561.2701397000060,561.2701397000060,561.2701397000060,561.2701397000060,561.2701397000060,561.2701397000060,561.2701397000060,,561.920746400021,,,561.9221296000180,561.9367935000050,562.4201083000230,562.4201083000230,562.4367922000240,,,564.5205994000140,,,564.5222162000140,564.5367487000190,565.1534102000010,565.020374100015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8347410999995190,None,up,0,2.0852490000252100,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_031_M_HPY.png,1,1,9,9,up,X,O,O,O,O,O,3,x,13,13,0,x,1,down,0,1.8991347000119300,None,1.0910876999842000,None,,,,,,,,,,,,,,,,,0,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.1534102000010,,,,,,,,,565.1372153999980,565.1534102000010,566.5200481000070,566.5200481000070,567.0200341000160,567.0200341000160,567.7700172000040,567.7700172000040,568.2700147000140,568.2700147000140,568.2700147000140,568.2700147000140,568.2700147000140,568.2700147000140,568.2700147000140,568.2700147000140,3.2327239000005600,568.2700147000140,3.249615000007910,568.4700093000140,568.4700093000140,568.4700093000140,568.4700093000140,568.4700093000140,568.4700093000140,568.4700093000140,,570.1705994000080,,,570.1719439000010,570.186654500023,570.669978400023,570.669978400023,570.686632099998,,,571.7704731000120,,,571.770757899998,571.7866117000230,572.3366104000020,572.2701980000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.8991347000119300,None,down,0,1.0910876999842000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_086_M_NUT.png,0,1,6,6,up,O,O,N,O,O,O,1,n,14,14,0,n,1,up,1,0.8898056000180080,None,1.3611750000272900,None,,,,,,,,,,,,,,,,,0,14,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3366104000020,,,,,,,,,572.3238577000160,572.3366104000020,573.7699191000140,573.7699191000140,574.2699163000220,574.2699163000220,575.0198923000140,575.0198923000140,575.5198882000110,575.5198882000110,575.5198882000110,575.5198882000110,575.5198882000110,575.5198882000110,575.5198882000110,575.5198882000110,3.232724800007420,575.5198882000110,3.2496204000199200,575.7198845000240,575.7198845000240,575.7198845000240,575.7198845000240,575.7198845000240,575.7198845000240,575.7198845000240,,576.4204226000000,,,576.4217670000220,576.4365378000080,576.9198603999980,576.9198603999980,576.9365334000030,,,578.2870682000070,,,578.2886358000110,578.3031587000010,578.85314750002,578.7867527000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8898056000180080,None,up,1,1.3611750000272900,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_142_F_HPY.png,1,0,7,7,up,O,O,N,O,O,O,4,n,15,15,0,n,1,up,1,0.9164003000187220,None,1.7477326999942300,None,,,,,,,,,,,,,,,,,0,15,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.85314750002,,,,,,,,,578.8394356000060,578.85314750002,580.2864780000240,580.2864780000240,580.7864597000010,580.7864597000010,581.536448400002,581.536448400002,582.0364428000180,582.0364428000180,582.0364428000180,582.0364428000180,582.0364428000180,582.0364428000180,582.0364428000180,582.0364428000180,3.2326862000045400,582.0364428000180,3.249576200003500,582.2364360000070,582.2364360000070,582.2364360000070,582.2364360000070,582.2364360000070,582.2364360000070,582.2364360000070,,582.9536997000110,,,582.9554575000080,582.9697623000250,583.4530770000130,583.4530770000130,583.469757600018,,,585.2036010000160,,,585.2038849000240,585.219717400003,585.7697020000200,585.7032954000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9164003000187220,None,up,1,1.7477326999942300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_017_F_NUT.png,0,0,1,1,up,O,O,N,O,O,O,2,n,16,16,0,n,1,up,1,0.8638569999893660,None,1.5698361999820900,None,,,,,,,,,,,,,,,,,0,16,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.7697020000200,,,,,,,,,585.7544387000090,585.7697020000200,587.2030178999990,587.2030178999990,587.7030025999990,587.7030025999990,588.4529937000190,588.4529937000190,588.9529870999980,588.9529870999980,588.9529870999980,588.9529870999980,588.9529870999980,588.9529870999980,588.9529870999980,588.9529870999980,3.232691400015030,588.9529870999980,3.249592500011200,589.1529824000030,589.1529824000030,589.1529824000030,589.1529824000030,589.1529824000030,589.1529824000030,589.1529824000030,,589.8202117000180,,,589.821577900002,589.8363021000110,590.3196213000050,590.3196213000050,590.3362896000040,,,591.9034785999980,,,591.9037605000190,591.9196242000040,592.4862699000220,592.4032182000230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8638569999893660,None,up,1,1.5698361999820900,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_040_F_HPY.png,1,0,8,3,down,O,X,O,O,O,O,4,x,17,17,0,n,0,up,0,1.9014508000109300,None,1.244406700017860,None,,,,,,,,,,,,,,,,,0,17,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.4862699000220,,,,,,,,,592.476530200016,592.4862699000220,593.902897699998,593.902897699998,594.402882000024,594.402882000024,595.1528771000160,595.1528771000160,595.6528723000080,595.6528723000080,595.6528723000080,595.6528723000080,595.6528723000080,595.6528723000080,595.6528723000080,595.6528723000080,3.2327049000014100,595.6528723000080,3.249601099989380,595.8528553000070,595.8528553000070,595.8528553000070,595.8528553000070,595.8528553000070,595.8528553000070,595.8528553000070,,597.5700381000060,,,597.5726168999970,597.5861728000160,598.069484800013,598.069484800013,598.0861594000020,,,599.3200419000060,,,599.3216902000130,599.3361345000160,599.8861222999990,599.8197032000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,1.9014508000109300,None,up,0,1.244406700017860,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_015_M_HPY.png,1,1,6,6,up,O,O,O,O,N,O,3,n,18,18,0,n,1,down,0,0.7477877000055740,None,1.0982164999877600,None,,,,,,,,,,,,,,,,,0,18,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8861222999990,,,,,,,,,599.8661772000200,599.8861222999990,601.3194336000020,601.3194336000020,601.8194177999980,601.8194177999980,602.5694053000190,602.5694053000190,603.0693956000030,603.0693956000030,603.0693956000030,603.0693956000030,603.0693956000030,603.0693956000030,603.0693956000030,603.0693956000030,3.232669699995310,603.0693956000030,3.2495918000058700,603.2693975000000,603.2693975000000,603.2693975000000,603.2693975000000,603.2693975000000,603.2693975000000,603.2693975000000,,603.819965600007,,,603.822476900008,603.8360496000100,604.319379499997,604.319379499997,604.3360430000180,,,605.4199023999970,,,605.4201818000000,605.4360287000020,605.9860211000200,605.9195880000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7477877000055740,None,down,0,1.0982164999877600,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_183_F_NUT.png,0,0,8,7,down,O,O,O,O,O,X,2,x,19,19,0,x,1,down,1,1.6804188000096500,None,1.0016555000038400,None,,,,,,,,,,,,,,,,,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.9860211000200,,,,,,,,,605.9771040000200,605.9860211000200,607.4193222000030,607.4193222000030,607.9193126000170,607.9193126000170,608.6693005000130,608.6693005000130,609.1693006000130,609.1693006000130,609.1693006000130,609.1693006000130,609.1693006000130,609.1693006000130,609.1693006000130,609.1693006000130,3.232726399990500,609.1693006000130,3.2496084999875200,609.36928850002,609.36928850002,609.36928850002,609.36928850002,609.36928850002,609.36928850002,609.36928850002,,610.8531920000100,,,610.8545308000180,610.8692524000070,611.3525754000000,611.3525754000000,611.3692767000180,,,612.3697735000170,,,612.3713668000130,612.3858948000130,612.8858753000100,612.8695388000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.6804188000096500,None,down,1,1.0016555000038400,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.869628400018,612.8858753000100,612.8858753000100,632.9694929000110,space,20.08310769998930,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_137_F_NUT.png,0,0,217304,2,up,O,N,O,O,O,O,6,n,0,0,0,,,,,,,,,n,1,1.0359331999789000,None,down,0,1.3663929000031200,None,,,,,,,,,,,,,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0355427000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0266192000130,633.0355427000030,634.4688459000030,634.4688459000030,636.4688049000110,636.4688049000110,638.9687651999990,638.9687651999990,639.468751700013,639.468751700013,639.468751700013,639.468751700013,639.468751700013,639.468751700013,639.468751700013,639.468751700013,6.48258640000131,639.468751700013,6.499489799985900,639.6687520999990,639.6687520999990,639.6687520999990,639.6687520999990,639.6687520999990,639.6687520999990,639.6687520999990,640.5192732000140,,,,,640.5204322000210,640.5354062000120,641.0187010000230,641.0187010000230,641.0354000000230,642.3859776000030,,,,,642.3860437000110,642.4020378999990,643.0186991000080,642.8856249000240,,,,,,,,,,,,,,,,n,1,1.0359331999789000,None,down,0,1.3663929000031200,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
1,DST_013_M_NUT.png,0,1,170653,2,down,N,O,O,O,O,O,5,n,1,1,0,,,,,,,,,n,1,0.9441826999827750,None,down,1,0.9500201999908310,None,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0186991000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0024061000150,643.0186991000080,644.3853353000010,644.3853353000010,646.3852689000200,646.3852689000200,648.8852670000050,648.8852670000050,649.3852236000240,649.3852236000240,649.3852236000240,649.3852236000240,649.3852236000240,649.3852236000240,649.3852236000240,649.3852236000240,6.482580500014590,649.3852236000240,6.49944559999858,649.5852465000060,649.5852465000060,649.5852465000060,649.5852465000060,649.5852465000060,649.5852465000060,649.5852465000060,650.33581650001,,,,,650.3369761000210,650.3518967000130,650.8352170000140,650.8352170000140,650.8518923000080,651.7857556000240,,,,,651.7871383000170,651.8018731000190,652.3851924000190,652.2854622000010,,,,,,,,,,,,,,,,n,1,0.9441826999827750,None,down,1,0.9500201999908310,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulkita,1,2025-08-28_10h52.12.847,Working memory task,2024.2.4,60.62755583067300,2025-08-28 10h52.26.177679 +0530,
