srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_9.keys,key_resp_9.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,key_resp_2.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,key_resp_5.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,text_13.stopped,key_resp_9.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,FB1.started,FB1.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,FB2.started,FB2.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,FB3.started,FB3.stopped,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,FB4.started,FB4.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,FB5.started,FB5.stopped,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,FB6.started,FB6.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,FB7.started,FB7.stopped,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,FB8.started,FB8.stopped,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,FB9.started,FB9.stopped,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,FB10.started,FB10.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,FB11.started,FB11.stopped,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,FB12.started,FB12.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_029_F_NUT.png,0,0,T,T,up,H,O,O,X,O,W,2,x,9,9,0,x,1,1.2750890001188964,None,up,1,1.9521838000509888,None,,,,,,,,,,,,,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.593184700003,,,,,,,,,1054.5855468001682,1054.593184700003,1056.0264904000796,1056.0264904000796,1056.5264755000826,1056.5264755000826,1057.276460400084,1057.276460400084,1057.7764587001875,1057.7764587001875,1057.7764587001875,1057.7764587001875,1057.7764587001875,1057.7764587001875,1057.7764587001875,1057.7764587001875,1057.7764587001875,3.2326830001547933,3.249579899944365,1057.9764473000541,1057.9764473000541,1057.9764473000541,1057.9764473000541,1057.9764473000541,1057.9764473000541,1057.9764473000541,1059.0603502001613,x,1,1.2750890001188964,None,1059.0617369001266,1059.0764667000622,1059.5597771999892,1059.5597771999892,1059.5764425001107,1061.526984400116,up,1,1.9521838000509888,None,1061.5290873001795,1061.5431181001477,1062.0430875001475,1062.026699300157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.0267911001574,1062.0269853000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.0270083001815,1062.0430875001475,1062.0430875001475,1071.576816700166,space,9.532555300043896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_010_M_HPY.png,0,1,Z  C  T  P  K,Z,up,O,X,W,O,O,Z,5,x,0,0,0,,,,,,,,,None,0,None,0,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.8098605000414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.791177400155,1071.8098605000414,1073.0762081001885,1073.0762081001885,1075.0761786000803,1075.0761786000803,1077.5761206999887,1077.5761206999887,1078.0761180999689,1078.0761180999689,1078.0761180999689,1078.0761180999689,1078.0761180999689,1078.0761180999689,1078.0761180999689,1078.0761180999689,1078.0761180999689,6.482633099891245,6.499571399996057,1078.2761190000456,1078.2761190000456,1078.2761190000456,1078.2761190000456,1078.2761190000456,1078.2761190000456,1078.2761190000456,1080.27607979998,1080.259682400152,None,0,1080.266192900017,1080.27607979998,1080.7593978000805,1080.7593978000805,1080.776056600036,1083.7593586000148,1083.7593586000148,1083.7429701001383,None,0,1083.7459360000212,1083.7593586000148,1084.3093654999975,1084.2430728001054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_098_M_HPY.png,0,1,L  Q  P  A  F,K,down,N,K,O,O,O,V,5,n,1,1,0,,,,,,,,,x,0,up,0,1.1184562998823822,None,1.8757631001062691,None,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.3093654999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.304875300033,1084.3093654999975,1085.759307899978,1085.759307899978,1087.7592731001787,1087.7592731001787,1090.2592383001465,1090.2592383001465,1090.7592323001008,1090.7592323001008,1090.7592323001008,1090.7592323001008,1090.7592323001008,1090.7592323001008,1090.7592323001008,1090.7592323001008,1090.7592323001008,6.48287389986217,6.4997282000258565,1090.9592373999767,1090.9592373999767,1090.9592373999767,1090.9592373999767,1090.9592373999767,1090.9592373999767,1090.9592373999767,,1091.8931454999838,x,0,1091.895017000148,1091.9092221001629,1092.3925245001446,1092.3925245001446,1092.4092133000959,,,1094.2764102001674,up,0,1094.2766998000443,1094.292524700053,1094.842496600002,1094.7760714001488,1.1184562998823822,None,1.8757631001062691,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_128_F_NUT.png,0,0,H  Y  M  K  D,B,down,O,W,N,O,Z,O,6,n,2,2,0,,,,,,,,,n,1,down,1,1.1059497999958694,None,1.721369099803269,None,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.842496600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.8374601001851,1094.842496600002,1096.2758285000455,1096.2758285000455,1098.27574740001,1098.27574740001,1100.775737500051,1100.775737500051,1101.2757334001362,1101.2757334001362,1101.2757334001362,1101.2757334001362,1101.2757334001362,1101.2757334001362,1101.2757334001362,1101.2757334001362,1101.2757334001362,6.482643999857828,6.499519299948588,1101.4756837000605,1101.4756837000605,1101.4756837000605,1101.4756837000605,1101.4756837000605,1101.4756837000605,1101.4756837000605,,1102.3929243001621,n,1,1102.398435200099,1102.40904960013,1102.8923905000556,1102.8923905000556,1102.9090470999945,,,1104.62620040006,down,1,1104.6277962999884,1104.6423482000828,1105.242624500068,1105.1259294999763,1.1059497999958694,None,1.721369099803269,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_149_F_NUT.png,0,0,I  P  S  K  D,S,up,W,N,V,O,O,O,6,n,3,3,0,,,,,,,,,n,1,up,1,1.8178765000775456,None,1.4098920999094844,None,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.242624500068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.2326434999704,1105.242624500068,1106.6256613000296,1106.6256613000296,1108.6256049000658,1108.6256049000658,1111.125564499991,1111.125564499991,1111.625564899994,1111.625564899994,1111.625564899994,1111.625564899994,1111.625564899994,1111.625564899994,1111.625564899994,1111.625564899994,1111.625564899994,6.482683400157839,6.499569100094959,1111.8255603001453,1111.8255603001453,1111.8255603001453,1111.8255603001453,1111.8255603001453,1111.8255603001453,1111.8255603001453,,1113.4593817000277,n,1,1113.4607281000353,1113.4755252001341,1113.9588514000643,1113.9588514000643,1113.9755182000808,,,1115.3760200000834,up,1,1115.3763044001535,1115.3921793000773,1115.9421544000506,1115.8757549000438,1.8178765000775456,None,1.4098920999094844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_048_M_HPY.png,0,1,L  C  Z  T  H,R,down,O,K,O,O,N,H,5,n,4,4,0,,,,,,,,,x,0,up,0,1.2973845000378788,None,1.569296200061217,None,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.9421544000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.9318316001445,1115.9421544000506,1117.3754641001578,1117.3754641001578,1119.3754309001379,1119.3754309001379,1121.8753949000966,1121.8753949000966,1122.375384700019,1122.375384700019,1122.375384700019,1122.375384700019,1122.375384700019,1122.375384700019,1122.375384700019,1122.375384700019,1122.375384700019,6.482687799958512,6.499542000005022,1122.5753788000438,1122.5753788000438,1122.5753788000438,1122.5753788000438,1122.5753788000438,1122.5753788000438,1122.5753788000438,,1123.6759550001007,x,0,1123.6804095001426,1123.6920285001397,1124.1753591001034,1124.1753591001034,1124.1923144999892,,,1125.759170100093,up,0,1125.7612519999966,1125.7753231001552,1126.325317800045,1126.2589155000169,1.2973845000378788,None,1.569296200061217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_015_M_HPY.png,0,1,Z  H  D  P  L,H,up,O,X,O,Z,W,O,5,x,5,5,0,,,,,,,,,x,1,up,1,0.671147899935022,None,1.5654410999268293,None,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.325317800045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.3140048000496,1126.325317800045,1127.7585901001003,1127.7585901001003,1129.7585937001277,1129.7585937001277,1132.2585467000026,1132.2585467000026,1132.7585460001137,1132.7585460001137,1132.7585460001137,1132.7585460001137,1132.7585460001137,1132.7585460001137,1132.7585460001137,1132.7585460001137,1132.7585460001137,6.482699199812487,6.499576699919999,1132.9585385001265,1132.9585385001265,1132.9585385001265,1132.9585385001265,1132.9585385001265,1132.9585385001265,1132.9585385001265,,1133.4424879001454,x,1,1133.4453833000734,1133.4585392000154,1133.9418606001418,1133.9418606001418,1133.9585271000396,,,1135.5091174000409,up,1,1135.5106883000117,1135.5251657001209,1136.075159,1136.008779300144,0.671147899935022,None,1.5654410999268293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_103_M_HPY.png,0,1,G  B  C  H  M,A,down,V,O,O,H,X,O,5,x,6,6,0,,,,,,,,,x,1,up,0,0.724596600048244,None,1.101431299932301,None,,,,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.075159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.06537820003,1136.075159,1137.5084653000813,1137.5084653000813,1139.5084216999821,1139.5084216999821,1142.0083894999698,1142.0083894999698,1142.5083880000748,1142.5083880000748,1142.5083880000748,1142.5083880000748,1142.5083880000748,1142.5083880000748,1142.5083880000748,1142.5083880000748,1142.5083880000748,6.482578700175509,6.499450400006026,1142.708370000124,1142.708370000124,1142.708370000124,1142.708370000124,1142.708370000124,1142.708370000124,1142.708370000124,,1143.2422555000521,x,1,1143.2436075999867,1143.2583596999757,1143.7417029000353,1143.7417029000353,1143.7583674001507,,,1144.8588778001722,up,0,1144.8604892999865,1144.8750108999666,1145.4250103000086,1145.3585910000838,0.724596600048244,None,1.101431299932301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_135_F_NUT.png,0,0,C  O  D  K  F,K,up,Z,O,O,N,O,V,6,n,7,7,0,,,,,,,,,x,0,up,1,1.3255495999474078,None,1.19670069986023,None,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.4250103000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.4127317999955,1145.4250103000086,1146.8583085001446,1146.8583085001446,1148.8582611000165,1148.8582611000165,1151.3582107999828,1151.3582107999828,1151.858206700068,1151.858206700068,1151.858206700068,1151.858206700068,1151.858206700068,1151.858206700068,1151.858206700068,1151.858206700068,1151.858206700068,6.482645000098273,6.49954260000959,1152.058203099994,1152.058203099994,1152.058203099994,1152.058203099994,1152.058203099994,1152.058203099994,1152.058203099994,,1153.1922121001408,x,0,1153.1949718000833,1153.208197900094,1153.6915361001156,1153.6915361001156,1153.7081983000971,,,1154.8920360000338,up,1,1154.8936793000903,1154.9081798000261,1155.4581736000255,1155.39191890019,1.3255495999474078,None,1.19670069986023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_145_F_NUT.png,0,0,Y  B  T  Z  G,L,down,H,O,O,K,X,O,6,x,8,8,0,,,,,,,,,x,1,down,1,0.7262888001278043,None,1.1186854999978095,None,,,,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.4581736000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.4500993001275,1155.4581736000255,1156.891481100116,1156.891481100116,1158.8914546000306,1158.8914546000306,1161.3914161000866,1161.3914161000866,1161.8914034999907,1161.8914034999907,1161.8914034999907,1161.8914034999907,1161.8914034999907,1161.8914034999907,1161.8914034999907,1161.8914034999907,1161.8914034999907,6.482682500034571,6.499658900080249,1162.0913992000278,1162.0913992000278,1162.0913992000278,1162.0913992000278,1162.0913992000278,1162.0913992000278,1162.0913992000278,,1162.6253247000277,x,1,1162.627837000182,1162.64141390007,1163.1247181000654,1163.1247181000654,1163.1413963001687,,,1164.2586054999847,down,1,1164.2589027001522,1164.274694400141,1164.8413555000443,1164.758363300003,0.7262888001278043,None,1.1186854999978095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_009_F_NUT.png,0,0,R  B  K  F  G,G,up,O,H,O,X,W,O,6,x,9,9,0,,,,,,,,,n,0,up,1,1.5278121998999268,None,1.1258066000882536,None,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.8413555000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.8196052999701,1164.8413555000443,1166.2579811001197,1166.2579811001197,1168.2579559001606,1168.2579559001606,1170.7579277001787,1170.7579277001787,1171.2579191001132,1171.2579191001132,1171.2579191001132,1171.2579191001132,1171.2579191001132,1171.2579191001132,1171.2579191001132,1171.2579191001132,1171.2579191001132,6.4826120000798255,6.49957469990477,1171.457916200161,1171.457916200161,1171.457916200161,1171.457916200161,1171.457916200161,1171.457916200161,1171.457916200161,,1172.7918076000642,n,0,1172.7944098999724,1172.8079089999665,1173.291211800184,1173.291211800184,1173.3078799999785,,,1174.4251584000885,up,1,1174.425474600168,1174.4412329001352,1174.99118680018,1174.924882200081,1.5278121998999268,None,1.1258066000882536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
1,DST_010_M_HPY.png,0,1,Z  C  T  P  K,Z,up,O,X,W,O,O,Z,5,x,10,0,1,,,,,,,,,x,1,up,1,0.9580703999381512,None,1.9347896999679506,None,,,,,,,,,,,,,1,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.99118680018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.9796292001847,1174.99118680018,1176.4245019999798,1176.4245019999798,1178.424462800147,1178.424462800147,1180.9244425001089,1180.9244425001089,1181.4244076001924,1181.4244076001924,1181.4244076001924,1181.4244076001924,1181.4244076001924,1181.4244076001924,1181.4244076001924,1181.4244076001924,1181.4244076001924,6.4825353000778705,6.499431600095704,1181.6243769000284,1181.6243769000284,1181.6243769000284,1181.6243769000284,1181.6243769000284,1181.6243769000284,1181.6243769000284,,1182.3916213000193,x,1,1182.3941568001173,1182.4077354001347,1182.8910576000344,1182.8910576000344,1182.9076933001634,,,1184.8416136000305,up,1,1184.8419383000582,1184.8577129000332,1185.4076887001283,1185.341375300195,0.9580703999381512,None,1.9347896999679506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP30,001,2026-01-21_15h35.25.446,WM-Letters,2024.2.4,61.124657024909865,2026-01-21 15h35.39.277498 +0530,
