srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_12.stopped,text_13.started,key_resp_9.started,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,text_3.stopped,key_resp_3.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_036_F_NUT.png,0,0,J,J,up,V,X,O,O,O,K,2,x,9,9,0,x,1,1.4688620999222621,None,up,1,0.9519464999902993,None,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.03649389999919,,,,,,,,,86.03247869992629,86.03649389999919,87.49770279997028,87.49770279997028,87.99766260001343,87.99766260001343,88.74764939991292,88.74764939991292,89.24723300000187,89.24723300000187,89.24723300000187,89.24723300000187,89.24723300000187,89.24723300000187,89.24723300000187,89.24723300000187,89.24723300000187,3.247467300039716,3.2640382000245154,89.4474704999011,89.4474704999011,89.4474704999011,89.4474704999011,89.4474704999011,89.4474704999011,89.4474704999011,90.73298510001041,x,1,1.4688620999222621,None,90.7343547999626,90.74722109991126,91.24723259999882,91.24723259999882,91.24723259999882,,,92.21464909997303,up,1,92.21680880000349,92.23053639999125,92.73085930000525,92.71487449994311,0.9519464999902993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.71508779993746,92.7156242999481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.71569360001013,92.73085930000525,92.73085930000525,101.94961989996955,space,9.211221300065517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_135_F_NUT.png,0,0,C  O  D  K  F,K,up,Z,O,O,N,O,V,6,n,0,0,0,,,,,,,,,n,1,1.0593482000986114,None,up,1,1.0255341998999938,None,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.16700509993825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.16356699995231,102.16700509993825,103.46369439992122,103.46369439992122,105.46434889989905,105.46434889989905,107.96421539993025,107.96421539993025,108.46922729990911,108.46922729990911,108.46922729990911,108.46922729990911,108.46922729990911,108.46922729990911,108.46922729990911,108.46922729990911,108.46922729990911,6.497973999939859,6.520080899936147,108.66406679991633,108.66406679991633,108.66406679991633,108.66406679991633,108.66406679991633,108.66406679991633,108.66406679991633,109.5326553999912,n,1,1.0593482000986114,None,109.54266649996862,109.54692959995009,110.04719640000258,110.04719640000258,110.04719640000258,111.0822156999493,up,1,1.0255341998999938,None,111.08536319993436,111.09690459992271,111.64318359992467,111.58124390000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_128_F_NUT.png,0,0,H  Y  M  K  D,B,down,O,W,N,O,Z,O,6,n,1,1,0,,,,,,,,,n,1,1.1628851999994367,None,down,1,0.9389508999884129,None,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.64318359992467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.64058639993891,111.64318359992467,113.0986623999197,113.0986623999197,115.09712990000844,115.09712990000844,117.59725789993536,117.59725789993536,118.098479499924,118.098479499924,118.098479499924,118.098479499924,118.098479499924,118.098479499924,118.098479499924,118.098479499924,118.098479499924,6.49832889996469,6.516479499987327,118.28155349998269,118.28155349998269,118.28155349998269,118.28155349998269,118.28155349998269,118.28155349998269,118.28155349998269,119.26574069994967,n,1,1.1628851999994367,None,119.27213259995915,119.2802913999185,119.78041279991157,119.76373179990333,119.76373179990333,120.7142390999943,down,1,0.9389508999884129,None,120.71453799994197,120.73007149994373,121.28657589992508,121.21475079993252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_098_M_HPY.png,0,1,L  Q  P  A  F,K,down,N,K,O,O,O,V,5,n,2,2,0,,,,,,,,,x,0,1.0091726999962702,None,up,0,1.4849750000284985,None,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.28657589992508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.28399369993713,121.28657589992508,122.71385599998757,122.71385599998757,124.71377089992166,124.71377089992166,127.21357679995708,127.21357679995708,127.71362119994592,127.71362119994592,127.71362119994592,127.71362119994592,127.71362119994592,127.71362119994592,127.71362119994592,127.71362119994592,127.71362119994592,6.4827486999565735,6.499989700037986,127.91357749991585,127.91357749991585,127.91357749991585,127.91357749991585,127.91357749991585,127.91357749991585,127.91357749991585,128.73170289990958,x,0,1.0091726999962702,None,128.73996619996615,128.74655149993487,129.29801979998592,129.29801979998592,129.29801979998592,130.79752299992833,up,0,1.4849750000284985,None,130.80015989998356,130.81326359999366,131.37634779990185,131.2978901999304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_009_F_NUT.png,0,0,R  B  K  F  G,G,up,O,H,O,X,W,O,6,x,3,3,0,,,,,,,,,x,1,1.067861800082028,None,down,0,1.4604633999988437,None,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.37634779990185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.37377279996872,131.37634779990185,132.7969626999693,132.7969626999693,134.79673800000455,134.79673800000455,137.29682469996624,137.29682469996624,137.79676749999635,137.79676749999635,137.79676749999635,137.79676749999635,137.79676749999635,137.79676749999635,137.79676749999635,137.79676749999635,137.79676749999635,6.482628200086765,6.499866500031203,137.99678779998794,137.99678779998794,137.99678779998794,137.99678779998794,137.99678779998794,137.99678779998794,137.99678779998794,138.8824685999425,x,1,1.067861800082028,None,138.89723689993843,138.902826000005,139.41336169990245,139.39672299998347,139.39672299998347,140.86472999991383,down,0,1.4604633999988437,None,140.86536679998972,140.87977989995852,141.43215329991654,141.36464219994377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_048_M_HPY.png,0,1,L  C  Z  T  H,R,down,O,K,O,O,N,H,5,n,4,4,0,,,,,,,,,n,1,0.899666600045748,None,up,0,0.8182617999846116,None,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.43215329991654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.42852099996526,141.43215329991654,142.88016579998657,142.88016579998657,144.86643169994932,144.86643169994932,147.36637349997181,147.36637349997181,147.88025119993836,147.88025119993836,147.88025119993836,147.88025119993836,147.88025119993836,147.88025119993836,147.88025119993836,147.88025119993836,147.88025119993836,6.498762000002898,6.516260800068267,148.06613930000458,148.06613930000458,148.06613930000458,148.06613930000458,148.06613930000458,148.06613930000458,148.06613930000458,148.78193269995973,n,1,0.899666600045748,None,148.78525159996934,148.7965863000136,149.29655329999514,149.29655329999514,149.29655329999514,150.13041999994311,up,0,0.8182617999846116,None,150.13071960001253,150.14795609994326,,150.64708649995737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_010_M_HPY.png,0,1,Z  C  T  P  K,Z,up,O,X,W,O,O,Z,5,x,5,5,0,,,,,,,,,x,1,1.2922478000400588,None,up,1,0.9481230999808758,None,,,,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.70735169993713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.70322679996025,150.70735169993713,152.12991689995397,152.12991689995397,154.1299571999116,154.1299571999116,156.6296143999789,156.6296143999789,157.1297840999905,157.1297840999905,157.1297840999905,157.1297840999905,157.1297840999905,157.1297840999905,157.1297840999905,157.1297840999905,157.1297840999905,6.482478599995375,6.499988200026564,157.32977069995832,157.32977069995832,157.32977069995832,157.32977069995832,157.32977069995832,157.32977069995832,157.32977069995832,158.43120729993097,x,1,1.2922478000400588,None,158.4344679999631,158.44643089990132,158.94643549993634,158.94643549993634,158.94643549993634,159.8985776999034,up,1,0.9481230999808758,None,159.9035467999056,159.91305719991215,160.45740780001506,160.39759469998535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_145_F_NUT.png,0,0,Y  B  T  Z  G,L,down,H,O,O,K,X,O,6,x,6,6,0,,,,,,,,,n,0,1.023386900080368,None,down,1,1.4179254999617115,None,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.45740780001506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.45419239997864,160.45740780001506,161.91321999998763,161.91321999998763,163.91310319991317,163.91310319991317,166.41307269991376,166.41307269991376,166.91437249991577,166.91437249991577,166.91437249991577,166.91437249991577,166.91437249991577,166.91437249991577,166.91437249991577,166.91437249991577,166.91437249991577,6.497821899945848,6.515999799943529,167.11311919998843,167.11311919998843,167.11311919998843,167.11311919998843,167.11311919998843,167.11311919998843,167.11311919998843,167.94686189992353,n,0,1.023386900080368,None,167.9494686999824,167.96269819990266,168.46306789992377,168.44646239990834,168.44646239990834,169.88004660001025,down,1,1.4179254999617115,None,169.8803506999975,169.89593269990291,170.4578557999339,170.3810533999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_149_F_NUT.png,0,0,I  P  S  K  D,S,up,W,N,V,O,O,O,6,n,7,7,0,,,,,,,,,x,0,1.1142966999905184,None,up,1,0.9980043999385089,None,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.4578557999339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.45379189995583,170.4578557999339,171.88102169998456,171.88102169998456,173.87948020000476,173.87948020000476,176.37961529998574,176.37961529998574,176.8808492999524,176.8808492999524,176.8808492999524,176.8808492999524,176.8808492999524,176.8808492999524,176.8808492999524,176.8808492999524,176.8808492999524,6.48292949993629,6.50106339994818,177.07959099998698,177.07959099998698,177.07959099998698,177.07959099998698,177.07959099998698,177.07959099998698,177.07959099998698,177.9982117000036,x,0,1.1142966999905184,None,178.00246829993557,178.01277229993138,178.51294779998716,178.51294779998716,178.51294779998716,179.51505699998233,up,1,0.9980043999385089,None,179.5160026999656,179.52943389990833,180.0808309999993,180.01361359993462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_015_M_HPY.png,0,1,Z  H  D  P  L,H,up,O,X,O,Z,W,O,5,x,8,8,0,,,,,,,,,x,1,0.9348390999948606,None,up,1,0.7216535999905318,None,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0808309999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.07725370000117,180.0808309999993,181.5294167000102,181.5294167000102,183.52953790000174,183.52953790000174,186.02948319993448,186.02948319993448,186.5290137999691,186.5290137999691,186.5290137999691,186.5290137999691,186.5290137999691,186.5290137999691,186.5290137999691,186.5290137999691,186.5290137999691,6.4976686999434605,6.514190300018527,186.72921189991757,186.72921189991757,186.72921189991757,186.72921189991757,186.72921189991757,186.72921189991757,186.72921189991757,187.4798319999827,x,1,0.9348390999948606,None,187.4823920999188,187.4957583999494,187.9960667999694,187.97939879994374,187.97939879994374,188.71824620000552,up,1,0.7216535999905318,None,188.7187931999797,188.72912529995665,189.2727026999928,189.21604169998318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_103_M_HPY.png,0,1,G  B  C  H  M,A,down,V,O,O,H,X,O,5,x,9,9,0,,,,,,,,,x,1,1.1688856000546366,None,up,0,0.6618699999526143,None,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.2727026999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.26573669991922,189.2727026999928,190.73273589997552,190.73273589997552,192.73272809991613,192.73272809991613,195.23210379993543,195.23210379993543,195.73242609994486,195.73242609994486,195.73242609994486,195.73242609994486,195.73242609994486,195.73242609994486,195.73242609994486,195.73242609994486,195.73242609994486,6.49805940000806,6.51473920000717,195.9288651999086,195.9288651999086,195.9288651999086,195.9288651999086,195.9288651999086,195.9288651999086,195.9288651999086,196.9142930000089,x,1,1.1688856000546366,None,196.91851429990493,196.92871549993288,197.42909170000348,197.42909170000348,197.42909170000348,198.09808039991185,up,0,0.6618699999526143,None,198.1025712999981,198.11213179992046,198.67447999992874,198.5966238999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
1,DST_009_F_NUT.png,0,0,R  B  K  F  G,G,up,O,H,O,X,W,O,6,x,10,0,1,,,,,,,,,x,1,1.1928673000074923,None,up,1,0.6478832999709994,None,,,,,,,,,,,,,1,0,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.67447999992874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.67292949999683,198.67447999992874,200.11239309993107,200.11239309993107,202.11260469991248,202.11260469991248,204.6125813999679,204.6125813999679,205.11186689999886,205.11186689999886,205.11186689999886,205.11186689999886,205.11186689999886,205.11186689999886,205.11186689999886,205.11186689999886,205.11186689999886,6.496971500106156,6.513914200011641,205.31211509997956,205.31211509997956,205.31211509997956,205.31211509997956,205.31211509997956,205.31211509997956,205.31211509997956,206.313649199903,x,1,1.1928673000074923,None,206.31694779999088,206.3288263999857,206.82921170000918,206.82921170000918,206.82921170000918,207.48103079991415,up,1,0.6478832999709994,None,207.48617839999497,207.49527909990866,208.03672939992975,207.98026260000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
